name,division,code,no_thd_coverage_rate,no_4g_coverage_rate,poverty_rate,older_65_rate,nscol15p_rate,total
Preixan,city,11299,7.0,7.0,5.0,6.0,5.0,5.857142857142857
Puginier,city,11300,10.0,7.0,5.0,7.0,4.0,6.5
Puichéric,city,11301,8.0,5.0,5.0,7.0,7.0,7.5
Puilaurens,city,11302,5.0,10.0,5.0,9.0,9.0,7.714285714285714
Puivert,city,11303,9.0,10.0,5.0,10.0,6.0,8.071428571428571
Quillan,city,11304,6.0,8.0,10.0,10.0,9.0,8.285714285714286
Quintillan,city,11305,10.0,10.0,5.0,10.0,8.0,7.357142857142857
Quirbajou,city,11306,10.0,10.0,5.0,3.0,1.0,6.214285714285714
Raissac-d'Aude,city,11307,8.0,5.0,5.0,9.0,5.0,7.285714285714286
Raissac-sur-Lampy,city,11308,7.0,8.0,5.0,2.0,3.0,4.714285714285714
Rennes-le-Château,city,11309,10.0,9.0,5.0,5.0,2.0,7.214285714285714
Rennes-les-Bains,city,11310,6.0,9.0,5.0,8.0,6.0,8.142857142857142
Ribaute,city,11311,10.0,10.0,5.0,9.0,8.0,7.785714285714286
Ribouisse,city,11312,10.0,6.0,5.0,9.0,6.0,7.357142857142857
Ricaud,city,11313,9.0,5.0,5.0,4.0,4.0,5.357142857142857
Rieux-en-Val,city,11314,10.0,5.0,5.0,10.0,4.0,7.857142857142857
Rieux-Minervois,city,11315,7.0,5.0,2.0,9.0,9.0,7.214285714285714
Rivel,city,11316,7.0,10.0,2.0,10.0,4.0,8.071428571428571
Rodome,city,11317,10.0,10.0,2.0,10.0,4.0,7.571428571428571
Roquecourbe-Minervois,city,11318,10.0,5.0,2.0,5.0,7.0,5.857142857142857
Roquefère,city,11319,6.0,10.0,2.0,10.0,5.0,7.142857142857143
Roquefeuil,city,11320,10.0,10.0,2.0,10.0,8.0,6.857142857142857
Roquefort-de-Sault,city,11321,9.0,10.0,2.0,10.0,7.0,7.357142857142857
Roquefort-des-Corbières,city,11322,5.0,9.0,2.0,9.0,4.0,6.428571428571429
Roquetaillade-et-Conilhac,city,11323,10.0,9.0,2.0,8.0,4.0,6.857142857142857
Roubia,city,11324,2.0,6.0,2.0,8.0,6.0,6.214285714285714
Rouffiac-d'Aude,city,11325,8.0,8.0,2.0,6.0,3.0,5.5
Rouffiac-des-Corbières,city,11326,6.0,8.0,2.0,10.0,7.0,7.357142857142857
Roullens,city,11327,7.0,9.0,2.0,6.0,3.0,5.428571428571429
Routier,city,11328,7.0,6.0,2.0,9.0,5.0,5.714285714285714
Rustiques,city,11330,9.0,5.0,2.0,3.0,3.0,4.857142857142857
Saint-Amans,city,11331,10.0,5.0,2.0,10.0,8.0,6.714285714285714
Saint-André-de-Roquelongue,city,11332,1.0,10.0,2.0,7.0,6.0,6.0
Saint-Benoît,city,11333,10.0,10.0,2.0,5.0,2.0,7.0
Sainte-Camelle,city,11334,10.0,5.0,2.0,5.0,6.0,5.285714285714286
Sainte-Colombe-sur-Guette,city,11335,10.0,10.0,2.0,10.0,7.0,7.857142857142857
Sainte-Colombe-sur-l'Hers,city,11336,7.0,10.0,2.0,9.0,8.0,7.5
Saint-Couat-d'Aude,city,11337,6.0,5.0,2.0,9.0,6.0,6.0
Saint-Couat-du-Razès,city,11338,10.0,10.0,2.0,1.0,1.0,6.5
Saint-Denis,city,11339,8.0,10.0,2.0,8.0,6.0,6.928571428571429
Sainte-Eulalie,city,11340,7.0,5.0,2.0,3.0,3.0,4.142857142857143
Saint-Ferriol,city,11341,6.0,9.0,2.0,9.0,8.0,7.785714285714286
Saint-Frichoux,city,11342,10.0,5.0,2.0,8.0,8.0,7.071428571428571
Saint-Gaudéric,city,11343,10.0,7.0,6.0,5.0,5.0,6.571428571428571
Saint-Hilaire,city,11344,7.0,8.0,6.0,9.0,6.0,7.142857142857143
Saint-Jean-de-Barrou,city,11345,8.0,7.0,6.0,10.0,7.0,6.857142857142857
Saint-Jean-de-Paracol,city,11346,9.0,9.0,6.0,4.0,2.0,6.857142857142857
Saint-Julia-de-Bec,city,11347,7.0,10.0,6.0,10.0,3.0,7.928571428571429
Saint-Julien-de-Briola,city,11348,10.0,5.0,6.0,6.0,1.0,6.5
Saint-Just-et-le-Bézu,city,11350,10.0,10.0,6.0,6.0,1.0,8.285714285714286
Saint-Laurent-de-la-Cabrerisse,city,11351,7.0,9.0,6.0,8.0,7.0,7.357142857142857
Saint-Louis-et-Parahou,city,11352,8.0,9.0,6.0,8.0,5.0,7.785714285714286
Saint-Marcel-sur-Aude,city,11353,6.0,5.0,6.0,6.0,5.0,5.785714285714286
Saint-Martin-des-Puits,city,11354,10.0,8.0,6.0,6.0,7.0,6.571428571428571
Saint-Martin-de-Villereglan,city,11355,5.0,7.0,6.0,5.0,5.0,5.571428571428571
Saint-Martin-Lalande,city,11356,7.0,5.0,6.0,3.0,5.0,4.928571428571429
Saint-Martin-le-Vieil,city,11357,6.0,9.0,6.0,10.0,3.0,6.428571428571429
Saint-Martin-Lys,city,11358,10.0,10.0,6.0,10.0,4.0,7.642857142857143
Saint-Michel-de-Lanès,city,11359,7.0,8.0,6.0,3.0,1.0,5.857142857142857
Saint-Nazaire-d'Aude,city,11360,6.0,5.0,2.0,5.0,5.0,4.857142857142857
Saint-Papoul,city,11361,7.0,8.0,2.0,6.0,6.0,6.5
Saint-Paulet,city,11362,10.0,5.0,2.0,3.0,2.0,4.642857142857143
Saint-Pierre-des-Champs,city,11363,10.0,10.0,2.0,9.0,3.0,7.142857142857143
Saint-Polycarpe,city,11364,10.0,8.0,2.0,9.0,5.0,7.357142857142857
Saint-Sernin,city,11365,10.0,6.0,2.0,9.0,3.0,5.928571428571429
Sainte-Valière,city,11366,3.0,5.0,2.0,8.0,4.0,5.571428571428571
Saissac,city,11367,8.0,10.0,2.0,9.0,5.0,7.571428571428571
Sallèles-Cabardès,city,11368,4.0,10.0,2.0,10.0,7.0,6.142857142857143
Sallèles-d'Aude,city,11369,6.0,5.0,6.0,6.0,5.0,5.928571428571429
Salles-d'Aude,city,11370,6.0,5.0,5.0,9.0,4.0,5.5
Salles-sur-l'Hers,city,11371,6.0,5.0,2.0,6.0,6.0,5.0
Salsigne,city,11372,2.0,8.0,2.0,8.0,9.0,6.642857142857143
Salvezines,city,11373,10.0,10.0,2.0,10.0,9.0,9.071428571428571
Salza,city,11374,10.0,7.0,2.0,10.0,1.0,7.0
Seignalens,city,11375,9.0,7.0,2.0,6.0,6.0,7.071428571428571
La Serpent,city,11376,10.0,8.0,2.0,10.0,2.0,7.142857142857143
Serres,city,11377,10.0,6.0,6.0,8.0,3.0,7.071428571428571
Serviès-en-Val,city,11378,6.0,5.0,6.0,10.0,8.0,6.428571428571429
Sigean,city,11379,7.0,5.454792043399638,8.0,8.454792043399639,7.454792043399638,7.12348230431413
Sonnac-sur-l'Hers,city,11380,10.0,10.0,6.0,8.0,8.0,7.428571428571429
Sougraigne,city,11381,10.0,10.0,6.0,4.0,1.0,7.857142857142857
Souilhanels,city,11382,10.0,5.0,6.0,3.0,4.0,5.0
Souilhe,city,11383,10.0,5.0,6.0,2.0,5.0,4.0
Soulatgé,city,11384,9.0,10.0,6.0,5.0,2.0,7.285714285714286
Soupex,city,11385,7.0,6.0,6.0,8.0,6.0,5.5
Talairan,city,11386,7.0,10.0,6.0,10.0,10.0,7.571428571428571
Taurize,city,11387,10.0,9.0,6.0,9.0,2.0,7.642857142857143
Termes,city,11388,6.0,10.0,6.0,10.0,1.0,7.357142857142857
Terroles,city,11389,10.0,9.0,6.0,10.0,9.0,7.928571428571429
Thézan-des-Corbières,city,11390,3.0,9.0,6.0,10.0,7.0,7.214285714285714
La Tourette-Cabardès,city,11391,10.0,10.0,6.0,10.0,3.0,7.928571428571429
Tournissan,city,11392,10.0,9.0,6.0,9.0,6.0,7.285714285714286
Tourouzelle,city,11393,2.0,7.0,6.0,9.0,6.0,6.071428571428571
Tourreilles,city,11394,10.0,7.0,6.0,9.0,5.0,7.071428571428571
Trassanel,city,11395,10.0,10.0,6.0,8.0,2.0,6.857142857142857
Trausse,city,11396,6.0,8.0,6.0,9.0,8.0,6.714285714285714
Trèbes,city,11397,6.0,5.0,10.0,8.386522911051213,7.693261455525606,7.494301116673085
Treilles,city,11398,4.0,8.0,6.0,7.0,3.0,7.071428571428571
Tréville,city,11399,10.0,8.0,6.0,5.0,5.0,6.285714285714286
Tréziers,city,11400,10.0,10.0,6.0,10.0,3.0,8.214285714285714
Tuchan,city,11401,7.0,10.0,6.0,10.0,8.0,8.142857142857142
Valmigère,city,11402,9.0,9.0,6.0,10.0,9.0,7.428571428571429
Ventenac-Cabardès,city,11404,8.0,6.0,6.0,6.0,3.0,5.571428571428571
Ventenac-en-Minervois,city,11405,6.0,5.0,6.0,10.0,4.0,5.214285714285714
Véraza,city,11406,10.0,10.0,6.0,10.0,3.0,6.785714285714286
Verdun-en-Lauragais,city,11407,9.0,10.0,6.0,5.0,2.0,6.857142857142857
Verzeille,city,11408,10.0,6.0,6.0,5.0,3.0,5.714285714285714
Vignevieille,city,11409,10.0,8.0,6.0,9.0,5.0,6.928571428571429
Villalier,city,11410,9.0,5.0,6.0,9.0,7.0,5.785714285714286
Villanière,city,11411,7.0,10.0,6.0,7.0,9.0,7.857142857142857
Villardebelle,city,11412,4.0,9.0,6.0,10.0,8.0,7.214285714285714
Villardonnel,city,11413,8.0,9.0,6.0,9.0,2.0,6.928571428571429
Villar-en-Val,city,11414,10.0,10.0,6.0,10.0,6.0,7.285714285714286
Villar-Saint-Anselme,city,11415,10.0,5.0,6.0,7.0,5.0,6.928571428571429
Villarzel-Cabardès,city,11416,10.0,8.0,6.0,4.0,5.0,6.0
Villarzel-du-Razès,city,11417,10.0,9.0,6.0,9.0,2.0,7.357142857142857
Villasavary,city,11418,7.0,8.0,6.0,6.0,4.0,5.857142857142857
Villautou,city,11419,10.0,5.0,6.0,2.0,1.0,6.357142857142857
Villebazy,city,11420,10.0,9.0,6.0,6.0,3.0,7.071428571428571
Villedaigne,city,11421,8.0,5.0,2.0,9.0,9.0,6.785714285714286
Villedubert,city,11422,6.0,5.0,2.0,8.0,4.0,4.928571428571429
Villefloure,city,11423,10.0,10.0,2.0,2.0,3.0,6.5
Villefort,city,11424,10.0,10.0,2.0,3.0,7.0,6.857142857142857
Villegailhenc,city,11425,2.0,5.0,2.0,7.0,4.0,4.857142857142857
Villegly,city,11426,8.0,7.0,2.0,6.0,6.0,5.5
Villelongue-d'Aude,city,11427,10.0,8.0,2.0,8.0,4.0,6.642857142857143
Villemagne,city,11428,7.0,10.0,2.0,8.0,6.0,6.785714285714286
Villemoustaussou,city,11429,7.0,5.0,3.0,6.0,3.0,4.357142857142857
Villeneuve-la-Comptal,city,11430,2.0,9.0,2.0,5.0,3.0,3.857142857142857
Villeneuve-les-Corbières,city,11431,10.0,9.0,2.0,7.0,9.0,7.214285714285714
Villeneuve-lès-Montréal,city,11432,10.0,6.0,2.0,2.0,2.0,4.642857142857143
Villeneuve-Minervois,city,11433,8.0,10.0,2.0,9.0,5.0,6.714285714285714
Villepinte,city,11434,7.0,5.0,7.0,5.0,5.0,6.357142857142857
Villerouge-Termenès,city,11435,5.0,9.0,7.0,9.0,4.0,7.214285714285714
Villesèque-des-Corbières,city,11436,7.0,9.0,7.0,6.0,9.0,7.785714285714286
Villesèquelande,city,11437,2.0,5.0,7.0,3.0,4.0,4.428571428571429
Villesiscle,city,11438,7.0,5.0,7.0,7.0,6.0,5.357142857142857
Villespy,city,11439,8.0,5.0,7.0,4.0,3.0,6.642857142857143
Villetritouls,city,11440,10.0,8.0,7.0,9.0,3.0,7.428571428571429
Vinassan,city,11441,7.0,7.0,3.0,7.0,3.0,4.714285714285714
Agen-d'Aveyron,city,12001,8.0,9.0,7.0,5.0,4.0,4.5
Aguessac,city,12002,4.0,7.0,7.0,3.0,5.0,5.5
Les Albres,city,12003,6.0,9.0,7.0,9.0,7.0,5.357142857142857
Almont-les-Junies,city,12004,9.0,10.0,7.0,9.0,8.0,6.428571428571429
Alrance,city,12006,7.0,7.0,7.0,9.0,8.0,5.928571428571429
Ambeyrac,city,12007,8.0,6.0,7.0,10.0,4.0,7.142857142857143
Anglars-Saint-Félix,city,12008,5.0,6.0,7.0,4.0,3.0,4.571428571428571
Arnac-sur-Dourdou,city,12009,7.0,10.0,9.0,10.0,6.0,6.714285714285714
Arques,city,12010,6.0,7.0,9.0,4.0,5.0,6.0
Arvieu,city,12011,8.0,8.0,9.0,9.0,5.0,5.5
Asprières,city,12012,8.0,8.0,9.0,9.0,6.0,5.928571428571429
Aubin,city,12013,6.0,8.0,6.0,9.0,9.0,6.785714285714286
Auriac-Lagast,city,12015,8.0,9.0,9.0,9.0,8.0,6.5
Auzits,city,12016,5.0,8.0,9.0,9.0,8.0,6.857142857142857
Ayssènes,city,12017,8.0,7.0,9.0,9.0,5.0,7.285714285714286
Balaguier-d'Olt,city,12018,9.0,7.0,9.0,8.0,2.0,6.428571428571429
Balaguier-sur-Rance,city,12019,7.0,8.0,9.0,8.0,3.0,6.5
Le Bas Ségala,city,12021,8.0,9.0,9.0,9.0,8.0,6.285714285714286
La Bastide-Pradines,city,12022,7.0,7.0,9.0,10.0,3.0,7.142857142857143
La Bastide-Solages,city,12023,10.0,10.0,9.0,10.0,10.0,7.714285714285714
Belcastel,city,12024,7.0,10.0,9.0,9.0,8.0,7.0
Belmont-sur-Rance,city,12025,4.0,9.0,9.0,8.0,9.0,6.857142857142857
Bertholène,city,12026,6.0,10.0,9.0,5.0,5.0,4.857142857142857
Bessuéjouls,city,12027,8.0,8.0,4.0,5.0,7.0,5.928571428571429
Boisse-Penchot,city,12028,5.0,8.0,4.0,9.0,9.0,6.142857142857143
Bor-et-Bar,city,12029,10.0,10.0,4.0,10.0,5.0,7.571428571428571
Bouillac,city,12030,7.0,8.0,4.0,9.0,7.0,5.714285714285714
Bournazel,city,12031,3.0,8.0,4.0,6.0,3.0,5.714285714285714
Boussac,city,12032,7.0,7.0,4.0,5.0,5.0,5.0
Bozouls,city,12033,4.0,8.0,2.0,7.0,5.0,4.428571428571429
Brandonnet,city,12034,9.0,7.0,4.0,9.0,7.0,5.714285714285714
Brasc,city,12035,9.0,10.0,4.0,9.0,7.0,7.071428571428571
Brommat,city,12036,8.0,10.0,4.0,10.0,8.0,6.5
Broquiès,city,12037,7.0,9.0,4.0,10.0,9.0,6.857142857142857
Brousse-le-Château,city,12038,9.0,9.0,4.0,10.0,4.0,7.785714285714286
Brusque,city,12039,8.0,10.0,4.0,10.0,10.0,7.785714285714286
Cabanès,city,12041,7.0,8.0,4.0,10.0,8.0,5.428571428571429
Calmels-et-le-Viala,city,12042,8.0,8.0,4.0,7.0,3.0,6.0
Calmont,city,12043,5.0,7.0,4.0,7.0,3.0,4.285714285714286
Camarès,city,12044,8.0,10.0,4.0,9.0,7.0,7.071428571428571
Camboulazet,city,12045,5.0,10.0,4.0,6.0,6.0,5.071428571428571
Camjac,city,12046,6.0,9.0,4.0,8.0,7.0,5.571428571428571
Campagnac,city,12047,3.0,8.0,4.0,9.0,8.0,6.357142857142857
Campouriez,city,12048,7.0,9.0,4.0,10.0,9.0,6.571428571428571
Campuac,city,12049,8.0,9.0,4.0,10.0,8.0,5.642857142857143
Canet-de-Salars,city,12050,8.0,8.0,4.0,8.0,4.0,6.428571428571429
Cantoin,city,12051,8.0,10.0,4.0,10.0,10.0,6.928571428571429
Capdenac-Gare,city,12052,5.0,8.0,5.0,9.0,8.0,6.928571428571429
La Capelle-Balaguier,city,12053,8.0,9.0,4.0,7.0,5.0,5.428571428571429
La Capelle-Bleys,city,12054,6.0,8.0,4.0,9.0,7.0,6.142857142857143
La Capelle-Bonance,city,12055,8.0,8.0,4.0,10.0,10.0,6.571428571428571
Baraqueville,city,12056,5.0,8.0,2.0,5.0,5.0,4.5
Cassagnes-Bégonhès,city,12057,7.0,8.0,4.0,8.0,7.0,5.642857142857143
Cassuéjouls,city,12058,8.0,10.0,4.0,9.0,10.0,6.642857142857143
Castanet,city,12059,8.0,9.0,4.0,8.0,7.0,5.285714285714286
Castelmary,city,12060,9.0,9.0,4.0,10.0,7.0,6.285714285714286
Castelnau-de-Mandailles,city,12061,7.0,9.0,2.0,9.0,8.0,5.714285714285714
Castelnau-Pégayrols,city,12062,7.0,9.0,2.0,5.0,6.0,5.285714285714286
La Cavalerie,city,12063,6.0,8.0,2.0,1.0,10.0,4.857142857142857
Le Cayrol,city,12064,8.0,10.0,2.0,10.0,9.0,6.428571428571429
Centrès,city,12065,8.0,10.0,2.0,10.0,7.0,6.857142857142857
Clairvaux-d'Aveyron,city,12066,6.0,10.0,2.0,8.0,5.0,5.928571428571429
Le Clapier,city,12067,6.0,9.0,2.0,9.0,3.0,6.357142857142857
Colombiès,city,12068,8.0,10.0,2.0,10.0,9.0,6.857142857142857
Combret,city,12069,7.0,8.0,2.0,9.0,4.0,6.5
Compeyre,city,12070,3.0,7.0,2.0,7.0,2.0,4.714285714285714
Compolibat,city,12071,5.0,7.0,2.0,9.0,5.0,5.214285714285714
Comprégnac,city,12072,6.0,9.0,2.0,7.0,2.0,6.357142857142857
Comps-la-Grand-Ville,city,12073,8.0,9.0,2.0,4.0,4.0,4.428571428571429
Condom-d'Aubrac,city,12074,7.0,10.0,2.0,10.0,5.0,6.071428571428571
Connac,city,12075,5.0,10.0,2.0,10.0,6.0,6.357142857142857
Conques-en-Rouergue,city,12076,7.0,10.0,2.0,10.0,6.0,6.0
Cornus,city,12077,7.0,9.0,2.0,9.0,3.0,5.857142857142857
Les Costes-Gozon,city,12078,6.0,9.0,2.0,10.0,5.0,6.142857142857143
Coubisou,city,12079,9.0,9.0,2.0,9.0,8.0,5.785714285714286
Coupiac,city,12080,8.0,9.0,2.0,10.0,9.0,7.285714285714286
La Couvertoirade,city,12082,5.0,10.0,2.0,8.0,1.0,6.071428571428571
Cransac,city,12083,7.0,7.0,2.0,9.0,10.0,7.357142857142857
Creissels,city,12084,5.0,7.0,2.0,8.0,4.0,4.857142857142857
Crespin,city,12085,8.0,10.0,2.0,9.0,7.0,6.0
La Cresse,city,12086,2.0,9.0,2.0,9.0,6.0,6.214285714285714
Curières,city,12088,7.0,10.0,2.0,9.0,8.0,6.714285714285714
Decazeville,city,12089,6.0,6.0,9.0,9.601270553064275,9.303624813153961,7.3087096946401875
Druelle Balsac,city,12090,7.0,9.0,2.0,2.0,3.0,3.4285714285714284
Drulhe,city,12091,6.0,8.0,2.0,9.0,6.0,5.428571428571429
Durenque,city,12092,7.0,9.0,2.0,9.0,9.0,6.0
Le Fel,city,12093,8.0,10.0,2.0,10.0,9.0,7.357142857142857
Entraygues-sur-Truyère,city,12094,7.0,9.0,2.0,10.0,10.0,6.714285714285714
Escandolières,city,12095,9.0,9.0,2.0,7.0,6.0,5.571428571428571
Espalion,city,12096,6.0,8.0,3.0,10.0,6.0,5.785714285714286
Espeyrac,city,12097,9.0,9.0,2.0,10.0,9.0,6.285714285714286
Estaing,city,12098,7.0,9.0,2.0,10.0,9.0,6.428571428571429
Fayet,city,12099,6.0,9.0,2.0,10.0,10.0,7.142857142857143
Firmi,city,12100,4.0,9.0,4.0,9.0,8.0,6.142857142857143
Flagnac,city,12101,7.0,9.0,2.0,9.0,7.0,5.071428571428571
Flavin,city,12102,7.0,8.0,2.0,4.0,4.0,3.9285714285714284
Florentin-la-Capelle,city,12103,7.0,9.0,2.0,10.0,9.0,6.142857142857143
Foissac,city,12104,8.0,7.0,2.0,5.0,4.0,4.928571428571429
La Fouillade,city,12105,8.0,8.0,7.0,10.0,6.0,6.857142857142857
Gabriac,city,12106,5.0,7.0,7.0,8.0,6.0,5.428571428571429
Gaillac-d'Aveyron,city,12107,8.0,6.0,7.0,5.0,4.0,6.428571428571429
Galgan,city,12108,5.0,8.0,7.0,8.0,6.0,5.5
Gissac,city,12109,8.0,10.0,7.0,9.0,10.0,7.285714285714286
Golinhac,city,12110,8.0,9.0,7.0,10.0,9.0,6.785714285714286
Goutrens,city,12111,8.0,10.0,7.0,5.0,3.0,6.428571428571429
Gramond,city,12113,5.0,8.0,7.0,10.0,7.0,4.857142857142857
L'Hospitalet-du-Larzac,city,12115,6.0,6.0,7.0,6.0,5.0,5.571428571428571
Huparlac,city,12116,8.0,10.0,7.0,8.0,9.0,6.357142857142857
Lacroix-Barrez,city,12118,8.0,10.0,7.0,10.0,10.0,6.785714285714286
Laguiole,city,12119,7.0,8.0,7.0,9.0,8.0,6.357142857142857
Laissac-Sévérac l'Église,city,12120,4.0,9.0,4.0,9.0,7.0,6.071428571428571
Lanuéjouls,city,12121,7.0,6.0,7.0,9.0,6.0,5.714285714285714
Lapanouse-de-Cernon,city,12122,6.0,7.0,7.0,6.0,2.0,5.571428571428571
Lassouts,city,12124,7.0,8.0,7.0,9.0,7.0,6.142857142857143
Laval-Roquecezière,city,12125,7.0,10.0,7.0,9.0,9.0,7.428571428571429
Lédergues,city,12127,7.0,8.0,7.0,10.0,8.0,6.642857142857143
Lescure-Jaoul,city,12128,8.0,10.0,7.0,10.0,8.0,7.785714285714286
Lestrade-et-Thouels,city,12129,7.0,9.0,7.0,8.0,6.0,6.642857142857143
Livinhac-le-Haut,city,12130,3.0,8.0,7.0,10.0,7.0,5.785714285714286
La Loubière,city,12131,8.0,5.0,7.0,4.0,3.0,4.0
Luc-la-Primaube,city,12133,6.0,6.0,1.0,7.0,3.0,4.5
Lugan,city,12134,5.0,8.0,7.0,10.0,9.0,6.0
Lunac,city,12135,8.0,10.0,7.0,10.0,9.0,6.857142857142857
Maleville,city,12136,8.0,8.0,7.0,7.0,6.0,5.5
Manhac,city,12137,5.0,7.0,7.0,2.0,2.0,4.285714285714286
Marcillac-Vallon,city,12138,5.0,8.0,7.0,9.0,6.0,5.857142857142857
Marnhagues-et-Latour,city,12139,8.0,9.0,7.0,10.0,5.0,7.642857142857143
Martiel,city,12140,7.0,8.0,7.0,8.0,7.0,6.428571428571429
Martrin,city,12141,8.0,10.0,7.0,9.0,4.0,7.642857142857143
Mayran,city,12142,7.0,10.0,7.0,5.0,5.0,5.571428571428571
Mélagues,city,12143,10.0,10.0,7.0,9.0,4.0,7.5
Meljac,city,12144,9.0,10.0,7.0,10.0,10.0,7.142857142857143
Millau,city,12145,7.0,6.067963813247261,5.866663635950357,7.300677365095241,4.7701050143201345,6.102731541314074
Le Monastère,city,12146,6.0,6.0,7.0,3.0,2.0,4.0
Montagnol,city,12147,5.0,10.0,7.0,8.0,9.0,7.785714285714286
Montbazens,city,12148,4.0,6.0,7.0,10.0,7.0,5.928571428571429
Montclar,city,12149,7.0,10.0,7.0,10.0,9.0,7.071428571428571
Monteils,city,12150,8.0,10.0,7.0,10.0,4.0,6.571428571428571
Montézic,city,12151,6.0,10.0,7.0,9.0,8.0,6.5
Montfranc,city,12152,5.0,9.0,7.0,10.0,7.0,7.0
Montjaux,city,12153,7.0,8.0,7.0,7.0,5.0,7.0
Montlaur,city,12154,6.0,8.0,7.0,7.0,5.0,6.714285714285714
Fondamente,city,12155,7.0,10.0,7.0,10.0,4.0,7.357142857142857
Montpeyroux,city,12156,8.0,10.0,7.0,8.0,9.0,6.714285714285714
Montrozier,city,12157,8.0,9.0,7.0,5.0,2.0,4.5
Montsalès,city,12158,9.0,6.0,7.0,9.0,3.0,6.0
Morlhon-le-Haut,city,12159,8.0,9.0,7.0,9.0,6.0,5.571428571428571
Mostuéjouls,city,12160,7.0,10.0,7.0,9.0,6.0,7.5
Mouret,city,12161,8.0,8.0,7.0,6.0,3.0,5.785714285714286
Moyrazès,city,12162,7.0,9.0,7.0,5.0,3.0,4.857142857142857
Murasson,city,12163,6.0,9.0,7.0,9.0,7.0,6.785714285714286
Mur-de-Barrez,city,12164,6.0,9.0,7.0,10.0,8.0,6.857142857142857
Muret-le-Château,city,12165,7.0,8.0,7.0,5.0,3.0,5.0
Murols,city,12166,10.0,10.0,7.0,10.0,10.0,7.642857142857143
Najac,city,12167,8.0,10.0,7.0,10.0,4.0,7.357142857142857
Nant,city,12168,6.0,9.0,7.0,10.0,6.0,6.857142857142857
Naucelle,city,12169,6.0,7.0,7.0,10.0,7.0,5.857142857142857
Naussac,city,12170,9.0,8.0,7.0,9.0,5.0,6.142857142857143
Nauviale,city,12171,8.0,8.0,7.0,6.0,4.0,5.357142857142857
Le Nayrac,city,12172,8.0,10.0,7.0,10.0,10.0,6.428571428571429
Olemps,city,12174,5.0,6.0,7.0,8.0,3.0,4.285714285714286
Ols-et-Rinhodes,city,12175,9.0,7.0,7.0,7.0,6.0,6.285714285714286
Onet-le-Château,city,12176,5.0,5.0,7.130673530673531,5.827284427284427,4.381896181896182,5.387883802169516
Palmas d'Aveyron,city,12177,6.0,7.0,7.0,8.0,5.0,4.571428571428571
Paulhe,city,12178,2.0,8.0,7.0,7.0,3.0,4.428571428571429
Peux-et-Couffouleux,city,12179,10.0,10.0,7.0,10.0,9.0,7.857142857142857
Peyreleau,city,12180,6.0,10.0,7.0,10.0,2.0,7.357142857142857
Peyrusse-le-Roc,city,12181,6.0,8.0,7.0,8.0,5.0,6.071428571428571
Pierrefiche,city,12182,5.0,9.0,7.0,7.0,8.0,6.214285714285714
Plaisance,city,12183,8.0,9.0,7.0,9.0,9.0,7.5
Pomayrols,city,12184,8.0,8.0,7.0,10.0,9.0,7.214285714285714
Pont-de-Salars,city,12185,7.0,8.0,7.0,8.0,7.0,6.357142857142857
Pousthomy,city,12186,7.0,10.0,7.0,8.0,7.0,7.428571428571429
Prades-d'Aubrac,city,12187,8.0,8.0,7.0,10.0,10.0,6.857142857142857
Prades-Salars,city,12188,6.0,9.0,7.0,7.0,3.0,5.928571428571429
Pradinas,city,12189,8.0,9.0,7.0,9.0,6.0,7.071428571428571
Prévinquières,city,12190,8.0,9.0,7.0,9.0,6.0,6.214285714285714
Privezac,city,12191,7.0,5.0,7.0,8.0,4.0,5.5
Mounes-Prohencoux,city,12192,7.0,10.0,7.0,6.0,6.0,6.5
Pruines,city,12193,8.0,8.0,3.0,6.0,5.0,5.714285714285714
Quins,city,12194,7.0,9.0,3.0,6.0,4.0,4.214285714285714
Rebourguil,city,12195,5.0,9.0,3.0,6.0,5.0,6.5
Réquista,city,12197,5.0,10.0,3.0,10.0,8.0,6.142857142857143
Rieupeyroux,city,12198,5.0,9.0,3.0,9.0,7.0,6.071428571428571
Rignac,city,12199,6.0,9.0,3.0,8.0,4.0,5.5
Rivière-sur-Tarn,city,12200,5.0,8.0,3.0,9.0,6.0,6.571428571428571
Rodelle,city,12201,7.0,7.0,3.0,5.0,2.0,4.285714285714286
Rodez,city,12202,4.0,5.0,6.90692605083491,5.96360121740561,2.2950974747059307,5.650695072797565
Roquefort-sur-Soulzon,city,12203,7.0,9.0,3.0,7.0,8.0,6.142857142857143
La Roque-Sainte-Marguerite,city,12204,8.0,10.0,3.0,10.0,4.0,7.785714285714286
La Rouquette,city,12205,8.0,9.0,3.0,7.0,4.0,5.214285714285714
Roussennac,city,12206,6.0,6.0,3.0,4.0,5.0,3.9285714285714284
Rullac-Saint-Cirq,city,12207,9.0,10.0,3.0,9.0,6.0,6.428571428571429
Saint-Affrique,city,12208,7.0,7.17948717948718,6.0,8.54891710231516,6.113019666417725,5.861552686795405
Saint-Amans-des-Cots,city,12209,6.0,10.0,3.0,10.0,10.0,6.357142857142857
Saint-André-de-Najac,city,12210,9.0,10.0,3.0,10.0,5.0,6.642857142857143
Saint-André-de-Vézines,city,12211,7.0,8.0,3.0,9.0,8.0,6.142857142857143
Saint-Beaulize,city,12212,9.0,8.0,3.0,8.0,5.0,7.071428571428571
Saint-Beauzély,city,12213,7.0,10.0,3.0,6.0,5.0,5.071428571428571
